Record Count,Loaded to Repository,Survey,Year,Species Code,Common Name,Scientific Name,Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Length (mm),Number of Males,Number of Females,Number Unsexed,Total Number
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,323,Central Aleutians,201,300,N Central Aleutians,ALEUTIANS,NORTH,290,2910,5821,0,8731
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,323,Central Aleutians,201,300,N Central Aleutians,ALEUTIANS,NORTH,300,8295,4334,0,12629
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,323,Central Aleutians,201,300,N Central Aleutians,ALEUTIANS,NORTH,310,14552,14552,0,29103
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,323,Central Aleutians,201,300,N Central Aleutians,ALEUTIANS,NORTH,320,11641,9718,0,21360
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,323,Central Aleutians,201,300,N Central Aleutians,ALEUTIANS,NORTH,330,39258,24270,0,63528
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,323,Central Aleutians,201,300,N Central Aleutians,ALEUTIANS,NORTH,340,66653,17462,0,84115
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,323,Central Aleutians,201,300,N Central Aleutians,ALEUTIANS,NORTH,350,75812,44642,0,120455
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,323,Central Aleutians,201,300,N Central Aleutians,ALEUTIANS,NORTH,360,57770,32014,0,89784
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,323,Central Aleutians,201,300,N Central Aleutians,ALEUTIANS,NORTH,370,20372,29103,0,49476
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,323,Central Aleutians,201,300,N Central Aleutians,ALEUTIANS,NORTH,380,11641,17462,0,29103
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,323,Central Aleutians,201,300,N Central Aleutians,ALEUTIANS,NORTH,390,0,11641,0,11641
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,323,Central Aleutians,201,300,N Central Aleutians,ALEUTIANS,NORTH,430,3898,2474,0,6372
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,323,Central Aleutians,201,300,N Central Aleutians,ALEUTIANS,NORTH,440,2910,2910,0,5821
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,323,Central Aleutians,201,300,N Central Aleutians,ALEUTIANS,NORTH,490,0,2910,0,2910
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,324,Central Aleutians,301,500,N Central Aleutians,ALEUTIANS,NORTH,320,0,4757,0,4757
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,324,Central Aleutians,301,500,N Central Aleutians,ALEUTIANS,NORTH,410,4290,0,0,4290
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,230,16079,0,0,16079
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,240,31394,0,0,31394
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,250,16079,18967,0,35046
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,260,18967,18967,0,37934
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,270,47472,67203,0,114675
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,280,127102,149721,0,276823
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,290,80393,143181,0,223574
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,300,191307,175338,0,366645
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,310,258619,437444,0,696063
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,320,440332,352635,0,792967
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,330,255069,901046,0,1156115
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,340,352635,979149,0,1331784
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,350,394331,857226,0,1251556
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,360,220520,352635,0,573155
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,370,144542,185135,0,329677
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,380,62788,31394,0,94181
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,390,31394,31394,0,62788
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,400,16079,0,0,16079
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,410,31394,0,0,31394
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,420,0,31394,0,31394
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,411,Central Aleutians,1,100,SW Central Aleutians,ALEUTIANS,SOUTH,440,0,31394,0,31394
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,230,6559,5263,0,11822
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,240,4384,0,0,4384
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,250,0,6379,0,6379
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,260,29423,0,0,29423
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,270,26289,4209,0,30498
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,280,4205,6315,0,10519
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,290,124916,62807,0,187723
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,300,80866,436923,0,517789
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,310,251627,116873,0,368499
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,320,304313,678008,0,982322
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,330,831937,1105956,0,1937893
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,340,1078221,1186236,0,2264457
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,350,2313859,2029776,0,4343635
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,360,1461410,1483913,0,2945322
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,370,1347150,1145376,0,2492526
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,380,1129186,995123,0,2124309
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,390,816553,631400,0,1447953
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,400,552833,888721,0,1441554
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,410,318122,377064,0,695186
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,420,146881,321175,0,468056
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,430,36091,321686,0,357778
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,440,19161,11931,0,31092
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,450,5662,0,0,5662
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,460,14317,5662,0,19980
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,412,Central Aleutians,101,200,SW Central Aleutians,ALEUTIANS,SOUTH,540,0,2118,0,2118
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,413,Central Aleutians,201,300,SW Central Aleutians,ALEUTIANS,SOUTH,260,2092,0,0,2092
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,413,Central Aleutians,201,300,SW Central Aleutians,ALEUTIANS,SOUTH,270,0,2061,0,2061
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,413,Central Aleutians,201,300,SW Central Aleutians,ALEUTIANS,SOUTH,280,2092,0,0,2092
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,413,Central Aleutians,201,300,SW Central Aleutians,ALEUTIANS,SOUTH,300,2061,0,0,2061
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,413,Central Aleutians,201,300,SW Central Aleutians,ALEUTIANS,SOUTH,330,2009,0,0,2009
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,413,Central Aleutians,201,300,SW Central Aleutians,ALEUTIANS,SOUTH,340,2107,0,0,2107
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,413,Central Aleutians,201,300,SW Central Aleutians,ALEUTIANS,SOUTH,360,2107,2107,0,4215
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,413,Central Aleutians,201,300,SW Central Aleutians,ALEUTIANS,SOUTH,370,0,2107,0,2107
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,413,Central Aleutians,201,300,SW Central Aleutians,ALEUTIANS,SOUTH,380,2107,0,0,2107
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,210,210254,841016,0,1051270
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,220,420508,420508,0,841016
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,230,420508,1051270,0,1471778
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,240,1602645,1682032,0,3284678
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,250,210254,420508,0,630762
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,260,630762,0,0,630762
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,270,0,420508,0,420508
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,280,434451,2995037,0,3429488
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,290,3205291,4597682,0,7802973
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,300,5359312,15867681,0,21226992
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,310,9746740,22068009,0,31814749
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,320,9326232,19072972,0,28399204
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,330,7947783,30277526,0,38225309
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,340,3639742,25969484,0,29609226
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,350,3836053,27992638,0,31828691
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,360,1275467,14895798,0,16171264
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,370,1448161,1602645,0,3050807
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,380,41827,210254,0,252082
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,390,658647,1196080,0,1854727
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,421,Central Aleutians,1,100,SE Central Aleutians,ALEUTIANS,SOUTH,400,13942,420508,0,434451
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,210,0,2090,0,2090
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,220,2352,0,0,2352
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,240,2090,2352,0,4443
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,280,0,82388,0,82388
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,290,203952,607681,0,811634
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,300,1245991,511305,0,1757296
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,310,2022326,1677898,0,3700224
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,320,2229168,1727146,0,3956313
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,330,2922683,4111362,0,7034044
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,340,4900585,8085849,0,12986435
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,350,5301703,8505386,0,13807089
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,360,4543396,9980455,0,14523850
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,370,4320780,6493852,0,10814631
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,380,2333584,3359584,0,5693168
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,390,2275139,4092052,0,6367191
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,400,987023,2212118,0,3199142
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,410,667451,943089,0,1610539
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,420,382784,1078549,0,1461333
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,430,2072,283265,0,285336
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,440,0,220095,0,220095
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,450,0,18319,0,18319
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,470,0,7328,0,7328
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,422,Central Aleutians,101,200,SE Central Aleutians,ALEUTIANS,SOUTH,490,0,3664,0,3664
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,423,Central Aleutians,201,300,SE Central Aleutians,ALEUTIANS,SOUTH,360,0,7810,0,7810
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,423,Central Aleutians,201,300,SE Central Aleutians,ALEUTIANS,SOUTH,380,7810,0,0,7810
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,511,Eastern Aleutians,1,100,NW Eastern Aleutians,ALEUTIANS,NORTH,190,0,29708,0,29708
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,511,Eastern Aleutians,1,100,NW Eastern Aleutians,ALEUTIANS,NORTH,210,0,29708,0,29708
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,511,Eastern Aleutians,1,100,NW Eastern Aleutians,ALEUTIANS,NORTH,250,29708,0,0,29708
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,511,Eastern Aleutians,1,100,NW Eastern Aleutians,ALEUTIANS,NORTH,390,0,68776,0,68776
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,240,86429,57619,0,144049
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,250,28810,0,0,28810
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,260,0,28810,0,28810
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,280,57619,144049,0,201668
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,290,201668,115239,0,316907
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,300,316907,345716,0,662623
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,310,374526,374526,0,749052
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,320,259287,345716,0,605004
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,330,230478,259287,0,489765
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,340,144049,144049,0,288097
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,350,172858,28810,0,201668
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,360,28810,86429,0,115239
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,370,86429,0,0,86429
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,380,0,57619,0,57619
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,390,86429,0,0,86429
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,400,0,115239,0,115239
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,410,28810,28810,0,57619
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,440,28810,28810,0,57619
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,521,Eastern Aleutians,1,100,NE Eastern Aleutians,ALEUTIANS,NORTH,450,28810,0,0,28810
1,2023-09-14 19:00:20,AI,2004,21921,Atka mackerel,Pleurogrammus monopterygius,522,Eastern Aleutians,101,200,NE Eastern Aleutians,ALEUTIANS,NORTH,240,0,80778,0,80778
